GPS1.UTCGregorian         GPS1.EarthFixedCS.X       GPS1.EarthFixedCS.Y       GPS1.EarthFixedCS.Z       GPS2.UTCGregorian         GPS2.EarthFixedCS.X       GPS2.EarthFixedCS.Y       GPS2.EarthFixedCS.Z       GPS3.UTCGregorian         GPS3.EarthFixedCS.X       GPS3.EarthFixedCS.Y       GPS3.EarthFixedCS.Z       GPS4.UTCGregorian         GPS4.EarthFixedCS.X       GPS4.EarthFixedCS.Y       GPS4.EarthFixedCS.Z       GPS5.UTCGregorian         GPS5.EarthFixedCS.X       GPS5.EarthFixedCS.Y       GPS5.EarthFixedCS.Z       GPS6.UTCGregorian         GPS6.EarthFixedCS.X       GPS6.EarthFixedCS.Y       GPS6.EarthFixedCS.Z       GPS7.UTCGregorian         GPS7.EarthFixedCS.X       GPS7.EarthFixedCS.Y       GPS7.EarthFixedCS.Z       GPS8.UTCGregorian         GPS8.EarthFixedCS.X       GPS8.EarthFixedCS.Y       GPS8.EarthFixedCS.Z       GPS9.UTCGregorian         GPS9.EarthFixedCS.X       GPS9.EarthFixedCS.Y       GPS9.EarthFixedCS.Z       GPS10.UTCGregorian        GPS10.EarthFixedCS.X      GPS10.EarthFixedCS.Y      GPS10.EarthFixedCS.Z      GPS11.UTCGregorian        GPS11.EarthFixedCS.X      GPS11.EarthFixedCS.Y      GPS11.EarthFixedCS.Z      GPS12.UTCGregorian        GPS12.EarthFixedCS.X      GPS12.EarthFixedCS.Y      GPS12.EarthFixedCS.Z      GPS13.UTCGregorian        GPS13.EarthFixedCS.X      GPS13.EarthFixedCS.Y      GPS13.EarthFixedCS.Z      GPS14.UTCGregorian        GPS14.EarthFixedCS.X      GPS14.EarthFixedCS.Y      GPS14.EarthFixedCS.Z      GPS15.UTCGregorian        GPS15.EarthFixedCS.X      GPS15.EarthFixedCS.Y      GPS15.EarthFixedCS.Z      GPS16.UTCGregorian        GPS16.EarthFixedCS.X      GPS16.EarthFixedCS.Y      GPS16.EarthFixedCS.Z      GPS17.UTCGregorian        GPS17.EarthFixedCS.X      GPS17.EarthFixedCS.Y      GPS17.EarthFixedCS.Z      GPS18.UTCGregorian        GPS18.EarthFixedCS.X      GPS18.EarthFixedCS.Y      GPS18.EarthFixedCS.Z      GPS19.UTCGregorian        GPS19.EarthFixedCS.X      GPS19.EarthFixedCS.Y      GPS19.EarthFixedCS.Z      GPS20.UTCGregorian        GPS20.EarthFixedCS.X      GPS20.EarthFixedCS.Y      GPS20.EarthFixedCS.Z      GPS21.UTCGregorian        GPS21.EarthFixedCS.X      GPS21.EarthFixedCS.Y      GPS21.EarthFixedCS.Z      GPS22.UTCGregorian        GPS22.EarthFixedCS.X      GPS22.EarthFixedCS.Y      GPS22.EarthFixedCS.Z      GPS23.UTCGregorian        GPS23.EarthFixedCS.X      GPS23.EarthFixedCS.Y      GPS23.EarthFixedCS.Z      GPS24.UTCGregorian        GPS24.EarthFixedCS.X      GPS24.EarthFixedCS.Y      GPS24.EarthFixedCS.Z      
01 Jan 2026 22:38:00.000   -6153.235661851004        -21945.63397217617        -13635.66540733147        01 Jan 2026 22:38:00.000   14340.83952398742         -14608.25297596041        16923.31082568882         01 Jan 2026 22:38:00.000   6153.188564914714         21945.66710425986         13635.62364871613         01 Jan 2026 22:38:00.000   -14340.79232249864        14608.48375315625         -16923.16658470034        01 Jan 2026 22:38:00.000   15903.32237036473         -16323.61733599536        -13639.14241456424        01 Jan 2026 22:38:00.000   19855.82836482343         5141.841619663187         16875.17195240728         01 Jan 2026 22:38:00.000   -15903.32339120428        16323.61915290293         13639.15541971973         01 Jan 2026 22:38:00.000   -19855.92419581115        -5141.755125444308        -16875.10706893868        01 Jan 2026 22:38:00.000   22061.87672583646         5589.964500669896         -13690.70164094098        01 Jan 2026 22:38:00.000   5508.503090198066         19793.92937811972         16832.12847215502         01 Jan 2026 22:38:00.000   -22061.89386099164        -5589.96212425963         13690.68953933888         01 Jan 2026 22:38:00.000   -5508.378764289004        -19793.88402518426        -16832.20739370058        01 Jan 2026 22:38:00.000   6163.790333637622         21878.46816915801         -13738.44110133834        01 Jan 2026 22:38:00.000   -14355.67688283804        14692.42846374181         16837.61891428662         01 Jan 2026 22:38:00.000   -6163.704863720307        -21878.53593857975        13738.35175633396         01 Jan 2026 22:38:00.000   14355.68959954932         -14692.43078177034        -16837.61271249328        01 Jan 2026 22:38:00.000   -15892.37150601176        16254.98442218065         -13733.56518384704        01 Jan 2026 22:38:00.000   -19870.97783685513        -5057.506748347048        16882.79297765466         01 Jan 2026 22:38:00.000   15892.29332605167         -16255.01137216713        13733.6529406943          01 Jan 2026 22:38:00.000   19870.92203994614         5057.570494882784         -16882.8536872104         01 Jan 2026 22:38:00.000   -22049.84004848206        -5657.463692171597        -13682.39559399772        01 Jan 2026 22:38:00.000   -5523.660440213965        -19709.95574198221        16925.43757078993         01 Jan 2026 22:38:00.000   22049.84287308353         5657.414596513203         13682.42448316953         01 Jan 2026 22:38:00.000   5523.615269996804         19709.92999633675         -16925.46893011264        
01 Jan 2026 22:39:00.000   -6123.897219184521        -22045.6286288723         -13486.78312845916        01 Jan 2026 22:39:00.000   14331.19448404699         -14478.75889857071        17042.32845235991         01 Jan 2026 22:39:00.000   6123.850156103093         22045.66141453761         13486.74101206175         01 Jan 2026 22:39:00.000   -14331.14739402588        14478.99076487198         -17042.1857447972         01 Jan 2026 22:39:00.000   16004.77708855149         -16347.84513100994        -13490.66616571194        01 Jan 2026 22:39:00.000   19739.22137921201         5198.281862657093         16994.23940768062         01 Jan 2026 22:39:00.000   -16004.77819103368        16347.8469791899          13490.67938235068         01 Jan 2026 22:39:00.000   -19739.31780123985        -5198.195185774372        -16994.1751711975         01 Jan 2026 22:39:00.000   22133.77573835795         5666.064435004409         -13542.59117903137        01 Jan 2026 22:39:00.000   5401.676858080968         19721.21363125768         16951.65916761492         01 Jan 2026 22:39:00.000   -22133.7928158093         -5666.061890289582        13542.57904842309         01 Jan 2026 22:39:00.000   -5401.552049926499        -19721.16777167515        -16951.73728777829        01 Jan 2026 22:39:00.000   6134.026136830551         21979.14330188414         -13590.29377530768        01 Jan 2026 22:39:00.000   -14345.76289418477        14563.59499408574         16957.54983609911         01 Jan 2026 22:39:00.000   -6133.940708423352        -21979.210487897          13590.20382141354         01 Jan 2026 22:39:00.000   14345.77551893483         -14563.59742692621        -16957.54368053712        01 Jan 2026 22:39:00.000   -15994.24712689273        16279.89756779153         -13585.00767845401        01 Jan 2026 22:39:00.000   -19754.10687176756        -5113.285161461423        17002.69752991003         01 Jan 2026 22:39:00.000   15994.16940735912         -16279.9247159709         13585.09605173215         01 Jan 2026 22:39:00.000   19754.05076704351         5113.349051217365         -17002.75759318709        01 Jan 2026 22:39:00.000   -22122.16678766225        -5732.876664485787        -13533.46924561325        01 Jan 2026 22:39:00.000   -5416.568831381863        -19636.58303852419        17044.89232006951         01 Jan 2026 22:39:00.000   22122.16986109866         5732.827585702245         13533.49835807502         01 Jan 2026 22:39:00.000   5416.52339413557          19636.55705783458         -17044.92336340533        
01 Jan 2026 22:40:00.000   -6095.077565929094        -22144.61129291116        -13336.8677166384         01 Jan 2026 22:40:00.000   14321.86352354029         -14348.35023588971        17160.04081642061         01 Jan 2026 22:40:00.000   6095.03053645579          22144.64372967128         13336.82524604637         01 Jan 2026 22:40:00.000   -14321.81653954385        14348.58318071866         -17159.89965415636        01 Jan 2026 22:40:00.000   16105.10061795328         -16372.01662443438        -13341.15647858511        01 Jan 2026 22:40:00.000   19621.97779592235         5255.446726723822         17112.00529940696         01 Jan 2026 22:40:00.000   -16105.10180312176        16372.01850544772         13341.16990606186         01 Jan 2026 22:40:00.000   -19622.07480515988        -5255.359868076644        -17111.94171703474        01 Jan 2026 22:40:00.000   22205.06501418303         5741.212385931241         -13393.44331411323        01 Jan 2026 22:40:00.000   5293.903251797076         19648.30419408398         17069.89156143074         01 Jan 2026 22:40:00.000   -22205.08203376102        -5741.209673753622        13393.43115631279         01 Jan 2026 22:40:00.000   -5293.777963408906        -19648.25783297943        -17069.96887185008        01 Jan 2026 22:40:00.000   6104.786137949596         22078.81396415311         -13441.10538260084        01 Jan 2026 22:40:00.000   -14336.15638572609        14433.83968471573         17076.18198234985         01 Jan 2026 22:40:00.000   -6104.700750233064        -22078.88056117784        13441.01482529691         01 Jan 2026 22:40:00.000   14336.16891699941         -14433.84223193704        -17076.17587445832        01 Jan 2026 22:40:00.000   -16094.98613515172        16304.76197590641         -13435.40950736648        01 Jan 2026 22:40:00.000   -19636.59268253336        -5169.795411534186        17121.29985769848         01 Jan 2026 22:40:00.000   16094.90888087531         -16304.78932672856        13435.49849283663         01 Jan 2026 22:40:00.000   19636.5362751294          5169.859444058216         -17121.35927104049        01 Jan 2026 22:40:00.000   -22193.87841428229        -5807.330098571174        -13383.50619873536        01 Jan 2026 22:40:00.000   -5308.523266805912        -19563.02385497923        17163.04161887211         01 Jan 2026 22:40:00.000   22193.8817370794          5807.281037322795         13383.53553321902         01 Jan 2026 22:40:00.000   5308.477562845148         19562.99764100813         -17163.07234236805        
01 Jan 2026 22:41:00.000   -6066.769456870769        -22242.57176775954        -13185.93065459378        01 Jan 2026 22:41:00.000   14312.85513808094         -14217.0372646785         17276.43890411557         01 Jan 2026 22:41:00.000   6066.722460731087         22242.60385316136         13185.88783341432         01 Jan 2026 22:41:00.000   -14312.80825474765        14217.27127734035         -17276.29929891303        01 Jan 2026 22:41:00.000   16204.28773592756         -16396.12050459927        -13190.62480486502        01 Jan 2026 22:41:00.000   19504.1107008625          5313.338442534144         17228.46060955938         01 Jan 2026 22:41:00.000   -16204.28900481783        16396.12242001888         13190.63844250879         01 Jan 2026 22:41:00.000   -19504.20829342585        -5313.251403082092        -17228.39768839112        01 Jan 2026 22:41:00.000   22275.73213025355         5815.409425850712         -13243.26947002347        01 Jan 2026 22:41:00.000   5185.186821057228         19575.21352596136         17186.81659994993         01 Jan 2026 22:41:00.000   -22275.74909180149        -5815.406547071714        13243.25728682651         01 Jan 2026 22:41:00.000   -5185.061054535127        -19575.16666848979        -17186.89309231851        01 Jan 2026 22:41:00.000   6076.063181449274         22177.46987230285         -13290.8873502672         01 Jan 2026 22:41:00.000   -14326.86593285304        14303.17271756673         17193.50626882573         01 Jan 2026 22:41:00.000   -6075.977833560449        -22177.53587479489        13290.79619508262         01 Jan 2026 22:41:00.000   14326.87836914575         -14303.17537870375        -17193.50021003618        01 Jan 2026 22:41:00.000   -16194.583218336          16329.56624717683         -13284.78212903319        01 Jan 2026 22:41:00.000   -19518.44843430438        -5227.039824502272        17238.59087903261         01 Jan 2026 22:41:00.000   16194.50643409786         -16329.5938051358         13284.87172239288         01 Jan 2026 22:41:00.000   19518.39172936747         5227.103999287178         -17238.64963882948        01 Jan 2026 22:41:00.000   -22264.96241507157        -5880.825154074033        -13232.51793960202        01 Jan 2026 22:41:00.000   -5199.528375336239        -19489.29074532992        17279.87642002949         01 Jan 2026 22:41:00.000   22264.96598777254         5880.776111023684         13232.5474948279          01 Jan 2026 22:41:00.000   5199.482405020526         19489.264299858           -17279.90681983029        
01 Jan 2026 22:42:00.000   -6038.965528722888        -22339.49997950604        -13033.98350334336        01 Jan 2026 22:42:00.000   14304.17771427712         -14084.83038747217        17391.51380237251         01 Jan 2026 22:42:00.000   6038.918565614814         22339.53171113026         13033.94033520279         01 Jan 2026 22:42:00.000   -14304.1309263284         14085.06545715623         -17391.37576588467        01 Jan 2026 22:42:00.000   16302.33338426082         -16420.14541873104        -13039.0826745504         01 Jan 2026 22:42:00.000   19385.63323456458         5371.959084278462         17343.59642050915         01 Jan 2026 22:42:00.000   -16302.33473789965        16420.14737014123         13039.09652166441         01 Jan 2026 22:42:00.000   -19385.73140651672        -5371.871865041743        -17343.53416760458        01 Jan 2026 22:42:00.000   22345.76470933285         5888.65679028505          -13092.08114921932        01 Jan 2026 22:42:00.000   5075.53227859194          19501.95405612337         17302.4253296721          01 Jan 2026 22:42:00.000   -22345.78161270672        -5888.653745785414        13092.06894240293         01 Jan 2026 22:42:00.000   -5075.406036123841        -19501.90670746836        -17302.50099573921        01 Jan 2026 22:42:00.000   6047.849992627277         22275.10086408338         -13139.65118425936        01 Jan 2026 22:42:00.000   -14317.900003152          14171.60440147265         17309.51371150826         01 Jan 2026 22:42:00.000   -6047.764683659932        -22275.16626653335        13139.55943677194         01 Jan 2026 22:42:00.000   14317.91234297226         -14171.60717602641        -17309.50770324438        01 Jan 2026 22:42:00.000   -16293.03322950995        16354.2989399392          -13133.13708077523        01 Jan 2026 22:42:00.000   -19399.68734805922        -5285.020568704524        17354.56161238034         01 Jan 2026 22:42:00.000   16292.95692004094         -16354.32670957273        13133.22727765835         01 Jan 2026 22:42:00.000   19399.63035074753         5285.084885187935         -17354.61971506851        01 Jan 2026 22:42:00.000   -22335.40632366567        -5953.363154976213        -13080.51603301687        01 Jan 2026 22:42:00.000   -5089.588950038299        -19415.39623230992        17395.38777707168         01 Jan 2026 22:42:00.000   22335.4101468311          5953.314130789344         13080.5458076932          01 Jan 2026 22:42:00.000   5089.542713772415         19415.36955713577         -17395.41784932045        
01 Jan 2026 22:43:00.000   -6011.65830163684         -22435.38597846562        -12881.03790131394        01 Jan 2026 22:43:00.000   14295.83952815071         -13951.74013102552        17505.25669948376         01 Jan 2026 22:43:00.000   6011.611371231094         22435.4173539269          12880.99438985704         01 Jan 2026 22:43:00.000   -14295.79283039245        13951.97624680643         -17505.12024325259        01 Jan 2026 22:43:00.000   16399.23266980507         -16444.0799750521         -12886.54169507509        01 Jan 2026 22:43:00.000   19266.55859005892         5431.310569072323         17457.40391570759         01 Jan 2026 22:43:00.000   -16399.23410921002        16444.08196404817         12886.5557509368          01 Jan 2026 22:43:00.000   -19266.65733741004        -5431.2231711322          -17457.34233809213        01 Jan 2026 22:43:00.000   22415.15042214532         5960.955877390004         -12939.8899318981         01 Jan 2026 22:43:00.000   4964.944499613894         19428.53818153369         17416.70889793354         01 Jan 2026 22:43:00.000   -22415.16726721354        -5960.952668069479        12939.87770322071         01 Jan 2026 22:43:00.000   -4964.817783475934        -19428.49034690595        -17416.78372950546        01 Jan 2026 22:43:00.000   6020.139179119617         22371.69690027607         -12987.40846855257        01 Jan 2026 22:43:00.000   -14309.26695480916        14039.14517062792         17424.19542726049         01 Jan 2026 22:43:00.000   -6020.05390812451         -22371.76169721009        12987.31613438843         01 Jan 2026 22:43:00.000   14309.27919667757         -14039.14805806574        -17424.18947093784        01 Jan 2026 22:43:00.000   -16390.3311879073         16378.94857232975         -12980.48597790326        01 Jan 2026 22:43:00.000   -19280.32269846283        -5343.739654271344        17469.2031773517          01 Jan 2026 22:43:00.000   16390.25535788757         -16378.97655821871        12980.57677388001         01 Jan 2026 22:43:00.000   19280.26541394517         5343.80411183567          -17469.2606194143         01 Jan 2026 22:43:00.000   -22405.19772276163        -6024.945589092179        -12927.51212146421        01 Jan 2026 22:43:00.000   -4978.709947640881        -19341.35280524741        17509.566844911           01 Jan 2026 22:43:00.000   22405.20179696952         6024.896584436829         12927.5421142866          01 Jan 2026 22:43:00.000   4978.663445875241         19341.32590218757         -17509.59658574995        
01 Jan 2026 22:44:00.000   -5984.840180718932        -22530.21994076779        -12727.10556345029        01 Jan 2026 22:44:00.000   14287.84874358596         -13817.77714472867        17617.6588857799          01 Jan 2026 22:44:00.000   5984.79328265924          22530.25095771484         12727.06171233964         01 Jan 2026 22:44:00.000   -14287.80213090997        13818.01429556758         -17617.52402123558        01 Jan 2026 22:44:00.000   16494.98086509736         -16467.91274487809        -12733.01355041981        01 Jan 2026 22:44:00.000   19146.90001073678         5491.394656402406         17569.8743803603          01 Jan 2026 22:44:00.000   -16494.9823912762         16467.91477306594         12733.02781428089         01 Jan 2026 22:44:00.000   -19146.99932944457        -5491.307080901601        -17569.81348502407        01 Jan 2026 22:44:00.000   22483.87698950495         6032.308247453022         -12786.70747511112        01 Jan 2026 22:44:00.000   4853.428521239606         19354.97826475557         17529.6585535841          01 Jan 2026 22:44:00.000   -22483.89377614821        -6032.304874230053        12786.69522631236         01 Jan 2026 22:44:00.000   -4853.301333796166        -19354.92994939148        -17529.73254252501        01 Jan 2026 22:44:00.000   5992.923232402086         22467.24806629659         -12834.1708642583         01 Jan 2026 22:44:00.000   -14300.97503504441        13905.80558301862         17537.54263450615         01 Jan 2026 22:44:00.000   -5992.83799838722         -22467.31225227667        12834.07794909136         01 Jan 2026 22:44:00.000   14300.98717749442         -13905.80858277421        -17537.5367315319         01 Jan 2026 22:44:00.000   -16486.47227956608        16403.50362439661         -12826.84051282859        01 Jan 2026 22:44:00.000   -19160.36781171461        -5403.198932554991        17582.50679537774         01 Jan 2026 22:44:00.000   16486.39693362451         -16403.53183116455        12826.93190340546         01 Jan 2026 22:44:00.000   19160.31024516985         5403.263530527374         -17582.56357334479        01 Jan 2026 22:44:00.000   -22474.32424626211        -6095.574107552413        -12773.51792421801        01 Jan 2026 22:44:00.000   -4866.896487943139        -19267.17291791909        17622.40488051828         01 Jan 2026 22:44:00.000   22474.32857210785         6095.525123099222         12773.54813386892         01 Jan 2026 22:44:00.000   4866.849721174172         19267.14578880795         -17622.43428608941        
01 Jan 2026 22:45:00.000   -5958.503457572607        -22623.99216992283        -12572.19828031849        01 Jan 2026 22:45:00.000   14280.21341079497         -13682.95219900542        17728.71175429565         01 Jan 2026 22:45:00.000   5958.456591475972         22624.02282603842         12572.15409323388         01 Jan 2026 22:45:00.000   -14280.16687818045        13683.19037375121         -17728.57849275575        01 Jan 2026 22:45:00.000   16589.57340894748         -16491.63226472617        -12578.5100002179         01 Jan 2026 22:45:00.000   19026.67078820652         5552.212947595671         17680.99920209342         01 Jan 2026 22:45:00.000   -16589.57502289768        16491.63433372184         12578.52447130428         01 Jan 2026 22:45:00.000   -19026.77067417661        -5552.125195738773        -17680.93899599022        01 Jan 2026 22:45:00.000   22551.93218443774         6102.715622358505         -12632.54551187155        01 Jan 2026 22:45:00.000   4740.989541887709         19281.28663182709         17641.26564765623         01 Jan 2026 22:45:00.000   -22551.94891254879        -6102.712086169913        12632.53324467214         01 Jan 2026 22:45:00.000   -4740.861885591445        -19281.23784098735        -17641.33878588909        01 Jan 2026 22:45:00.000   5966.194529317294         22561.74457377606         -12679.95010873169        01 Jan 2026 22:45:00.000   -14293.03237856186        13771.5963188362          17649.54665390098         01 Jan 2026 22:45:00.000   -5966.109331248188        -22561.8081434005         12679.85661828332         01 Jan 2026 22:45:00.000   14293.04442014015         -13771.59943030991        -17649.54080567359        01 Jan 2026 22:45:00.000   -16581.45185793163        16427.95254022331         -12672.21245416838        01 Jan 2026 22:45:00.000   -19039.83606338963        -5463.400095583256        17694.46379038169         01 Jan 2026 22:45:00.000   16581.37700064536         -16427.98097253586        12672.30443478806         01 Jan 2026 22:45:00.000   19039.77822000614         5463.464833235535         -17694.51990083035        01 Jan 2026 22:45:00.000   -22542.77358141308        -6165.250524253672        -12618.54523644499        01 Jan 2026 22:45:00.000   -4754.153853198055        -19192.86898641009        17733.89324359119         01 Jan 2026 22:45:00.000   22542.77815950942         6165.201560675879         12618.57566159324         01 Jan 2026 22:45:00.000   4754.106821968551         19192.84163309982         -17733.92231003703        
01 Jan 2026 22:46:00.000   -5932.640311873045        -22716.6930983637         -12416.32791720347        01 Jan 2026 22:46:00.000   14272.94146479654         -13547.27618369903        17838.40680142785         01 Jan 2026 22:46:00.000   5932.593477330022         22716.72339136484         12416.28339784121         01 Jan 2026 22:46:00.000   -14272.89500731151        13547.51537108952         -17838.27515409659        01 Jan 2026 22:46:00.000   16683.00590698886         -16515.22703843929        -12423.04287885532        01 Jan 2026 22:46:00.000   18905.88426014552         5613.766885306141         17790.76987161209         01 Jan 2026 22:46:00.000   -16683.00760969707        16515.22914986853         12423.05755636725         01 Jan 2026 22:46:00.000   -18905.98470923183        -5613.678958359994        -17790.7103616584         01 Jan 2026 22:46:00.000   22619.30383429969         6172.179885013084         -12477.41585025646        01 Jan 2026 22:46:00.000   4627.632920659854         19207.47557014144         17751.52163402617         01 Jan 2026 22:46:00.000   -22619.32050378312        -6172.176186813756        12477.40356635813         01 Jan 2026 22:46:00.000   -4627.504798051693        -19207.42630910956        -17751.59391353365        01 Jan 2026 22:46:00.000   5939.945333634205         22655.17676211833         -12524.75801467327        01 Jan 2026 22:46:00.000   -14285.44700601347        13636.52817887847         17760.19890899623         01 Jan 2026 22:46:00.000   -5939.860170434159        -22655.23971002206        12524.66395471182         01 Jan 2026 22:46:00.000   14285.45894528035         -13636.53140143736        -17760.19311690523        01 Jan 2026 22:46:00.000   -16675.26544442265        16452.28373006825         -12516.61364584492        01 Jan 2026 22:46:00.000   -18918.74087627554        -5524.344675530955        17805.0655894422          01 Jan 2026 22:46:00.000   16675.19108031651         -16452.31239263259        12516.70621188628         01 Jan 2026 22:46:00.000   18918.68276125057         5524.409552079636         -17805.12102899695        01 Jan 2026 22:46:00.000   -22610.53347093701        -6233.976815269085        -12462.60592830189        01 Jan 2026 22:46:00.000   -4640.487487478246        -19118.45338697908        17844.02339721474         01 Jan 2026 22:46:00.000   22610.53830191398         6233.927873242518         12462.63656760207         01 Jan 2026 22:46:00.000   4640.4401923777           19118.42581133961         -17844.05212067907        
01 Jan 2026 22:47:00.000   -5907.24281293982         -22808.31328897278        -12259.50641320074        01 Jan 2026 22:47:00.000   14266.04072392928         -13410.76010642418        17946.73562758549         01 Jan 2026 22:47:00.000   5907.196009514787         22808.34321661067         12259.46156527309         01 Jan 2026 22:47:00.000   -14265.99433673199        13411.0002950874          -17946.60560555294        01 Jan 2026 22:47:00.000   16775.27413221724         -16538.6855393011         -12266.62409456487        01 Jan 2026 22:47:00.000   18784.55380813992         5676.057753048096         17899.17798335106         01 Jan 2026 22:47:00.000   -16775.27592465878        16538.68769479891         12266.63897767694         01 Jan 2026 22:47:00.000   -18784.65481614506        -5675.969652342168        -17899.11917642498        01 Jan 2026 22:47:00.000   22685.97982288066         6240.703078764898         -12321.33037250312        01 Jan 2026 22:47:00.000   4513.364176675233         19133.55732633962         17860.41807006728         01 Jan 2026 22:47:00.000   -22685.99643365276        -6240.699219527463        12321.3180735885          01 Jan 2026 22:47:00.000   -4513.235590384366        -19133.50760042049        -17860.48948289259        01 Jan 2026 22:47:00.000   5914.16779760602          22747.53510004197         -12368.60646922484        01 Jan 2026 22:47:00.000   -14278.22682249675        13500.61208291646         17869.49092689426         01 Jan 2026 22:47:00.000   -5914.082668156379        -22747.59742089693        12368.51184556525         01 Jan 2026 22:47:00.000   14278.23865802652         -13500.61541589454        -17869.48519231994        01 Jan 2026 22:47:00.000   -16767.90872898469        16476.48557249524         -12360.05600617916        01 Jan 2026 22:47:00.000   -18797.09571819696        -5586.034044238025        17914.30372344873         01 Jan 2026 22:47:00.000   16767.83486253071         -16476.51447005949        12360.14915295719         01 Jan 2026 22:47:00.000   18797.03733673605         5586.099058844276         -17914.35848878158        01 Jan 2026 22:47:00.000   -22677.5917151516         -6301.755118252036        -12305.7119440269         01 Jan 2026 22:47:00.000   -4525.902995995264        -19043.93845393603        17952.78690851384         01 Jan 2026 22:47:00.000   22677.59679965648         6301.706198455094         12305.74279611889         01 Jan 2026 22:47:00.000   4525.855437660213         19043.91065785491         -17952.8152851424         
01 Jan 2026 22:48:00.000   -5882.30292134965         -22898.84343658157        -12101.7457803025         01 Jan 2026 22:48:00.000   14259.51888837321         -13273.41509091226        18053.68993783174         01 Jan 2026 22:48:00.000   5882.256148581094         22898.8729966417          12101.70060753702         01 Jan 2026 22:48:00.000   -14259.47256671357        13273.65626936767         -18053.56155207311        01 Jan 2026 22:48:00.000   16866.37402548611         -16561.99621217218        -12109.2656285147         01 Jan 2026 22:48:00.000   18662.69285552277         5739.086674739949         18006.21523611718         01 Jan 2026 22:48:00.000   -16866.37590862444        16561.99841338243         12109.28071637593         01 Jan 2026 22:48:00.000   -18662.79441819842        -5738.998401666704        -18006.15713905748        01 Jan 2026 22:48:00.000   22751.94809250531         6308.287406774796         -12164.30103409955        01 Jan 2026 22:48:00.000   4398.188988395035         19059.54410420714         17967.94661729537         01 Jan 2026 22:48:00.000   -22751.96464449375        -6308.283387489315        12164.28872183211         01 Jan 2026 22:48:00.000   -4398.059941138896        -19059.49391872559        -17968.01715554316        01 Jan 2026 22:48:00.000   5888.853963568284         22838.81018709569         -12211.5074330595         01 Jan 2026 22:48:00.000   -14271.3796160608         13363.85906805457         17977.41433889622         01 Jan 2026 22:48:00.000   -5888.76886670872         -22838.87187561117        12211.41225156289         01 Jan 2026 22:48:00.000   14271.39134644213         -13363.86251075291        -17977.40866320934        01 Jan 2026 22:48:00.000   -16859.37757060033        16500.54641652539         -12202.55152697848        01 Jan 2026 22:48:00.000   -18674.91409983817        -5648.469412738549        18022.1698277489          01 Jan 2026 22:48:00.000   16859.3042062172          -16500.57555387808        12202.6452497442          01 Jan 2026 22:48:00.000   18674.8554571546          5648.534564508179         -18022.22391557963        01 Jan 2026 22:48:00.000   -22743.93617408551        -6368.587731791782        -12147.8753010254         01 Jan 2026 22:48:00.000   -4410.40614440861         -18969.3364775242         18060.17544929784         01 Jan 2026 22:48:00.000   22743.94151278272         6368.538834905406         12147.90636453383         01 Jan 2026 22:48:00.000   4410.358323522945         18969.30846290652         -18060.20347523913        
01 Jan 2026 22:49:00.000   -5857.812490550392        -22988.27436945353        -11943.05810247807        01 Jan 2026 22:49:00.000   14253.38353870374         -13135.25237532579        18159.26154251803         01 Jan 2026 22:49:00.000   5857.765747951189         22988.30355975569         11943.01260861701         01 Jan 2026 22:49:00.000   -14253.3372779247         13135.49453198558         -18159.13480389287        01 Jan 2026 22:49:00.000   16956.301695987           -16585.147475619          -11950.97953389123        01 Jan 2026 22:49:00.000   18540.31486520161         5802.854614291346         18111.87343372408         01 Jan 2026 22:49:00.000   -16956.30367077324        16585.14972419397         11950.99482562514         01 Jan 2026 22:49:00.000   -18540.41697824897        -5802.766170306589        -18111.81605332906        01 Jan 2026 22:49:00.000   22817.19664612014         6374.935231378053         -12006.3398628694         01 Jan 2026 22:49:00.000   4282.113192904185         18985.44806258284         18074.09904200608         01 Jan 2026 22:49:00.000   -22817.21313926388        -6374.931053051708        12006.32753889341         01 Jan 2026 22:49:00.000   -4281.983687488392        -18985.39742288215        -18074.16869784328        01 Jan 2026 22:49:00.000   5863.995765538471         22928.99275515696         -12053.47293946619        01 Jan 2026 22:49:00.000   -14264.91305624452        13226.28028705948         18083.96088114161         01 Jan 2026 22:49:00.000   -5863.910700067284        -22929.05380607993        12053.37720603946         01 Jan 2026 22:49:00.000   14264.92468008081         -13226.28383874641        -18083.95526570316        01 Jan 2026 22:49:00.000   -16949.66799778397        16524.45458378196         -12044.11227261874        01 Jan 2026 22:49:00.000   -18552.20957255505        -5711.651830833139        18128.65564278785         01 Jan 2026 22:49:00.000   16949.59513983653         -16524.48396575132        12044.20656655917         01 Jan 2026 22:49:00.000   18552.1506738692          5711.717118816617         -18128.70904988424        01 Jan 2026 22:49:00.000   -22809.55476957997        -6434.477114759399        -11989.1080889501         01 Jan 2026 22:49:00.000   -4294.002858091833        -18894.6597018144         18166.1807966971          01 Jan 2026 22:49:00.000   22809.56036315096         6434.428241467039         11989.1393624838          01 Jan 2026 22:49:00.000   4293.954775387103         18894.63147058265         -18166.20846810306        
